cellId,attempt,errorType,message
condition-only-005|none,62,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 197557, Requested 3575. Please try again in 339ms. Visit "
condition-only-005|none,63,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 198926, Requested 3575. Please try again in 750ms. Visit "
named-category-001|none,10,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3572. Please try again in 1.071s. Visit"
named-category-001|none,12,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3572. Please try again in 1.071s. Visit"
named-category-001|none,14,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3572. Please try again in 1.071s. Visit"
named-category-001|none,15,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 198113, Requested 3572. Please try again in 505ms. Visit "
named-category-001|none,17,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 199707, Requested 3572. Please try again in 983ms. Visit "
named-category-001|none,18,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 197122, Requested 3572. Please try again in 208ms. Visit "
named-category-001|none,20,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3572. Please try again in 1.071s. Visit"
named-category-001|none,22,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 199708, Requested 3572. Please try again in 984ms. Visit "
named-category-001|none,23,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 197807, Requested 3572. Please try again in 413ms. Visit "
named-category-001|none,24,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 196782, Requested 3572. Please try again in 106ms. Visit "
named-category-001|none,27,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3572. Please try again in 1.071s. Visit"
named-category-001|none,29,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3572. Please try again in 1.071s. Visit"
named-category-001|none,30,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 199173, Requested 3572. Please try again in 823ms. Visit "
named-category-001|none,32,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3572. Please try again in 1.071s. Visit"
named-category-001|none,33,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3572. Please try again in 1.071s. Visit"
named-category-001|none,34,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3572. Please try again in 1.071s. Visit"
named-category-001|none,35,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3572. Please try again in 1.071s. Visit"
named-category-001|none,37,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3572. Please try again in 1.071s. Visit"
named-category-001|none,39,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3572. Please try again in 1.071s. Visit"
named-category-001|none,40,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3572. Please try again in 1.071s. Visit"
named-category-001|none,41,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3572. Please try again in 1.071s. Visit"
named-category-001|none,42,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 198252, Requested 3572. Please try again in 547ms. Visit "
named-category-001|none,44,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3572. Please try again in 1.071s. Visit"
named-category-001|none,45,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 199893, Requested 3572. Please try again in 1.039s. Visit"
named-category-001|none,46,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 197446, Requested 3572. Please try again in 305ms. Visit "
named-category-001|none,47,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3572. Please try again in 1.071s. Visit"
named-category-001|none,49,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 199851, Requested 3572. Please try again in 1.026s. Visit"
named-category-001|none,50,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3572. Please try again in 1.071s. Visit"
named-category-001|none,52,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3572. Please try again in 1.071s. Visit"
named-category-001|none,53,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 196895, Requested 3572. Please try again in 140ms. Visit "
named-category-002|none,11,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3578. Please try again in 1.073s. Visit"
named-category-002|none,12,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 196591, Requested 3578. Please try again in 50ms. Visit h"
named-category-002|none,13,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3578. Please try again in 1.073s. Visit"
named-category-002|none,14,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 199023, Requested 3578. Please try again in 780ms. Visit "
named-category-002|none,16,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 197145, Requested 3578. Please try again in 216ms. Visit "
named-category-002|none,18,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3578. Please try again in 1.073s. Visit"
named-category-002|none,19,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 198882, Requested 3578. Please try again in 738ms. Visit "
named-category-002|none,22,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3578. Please try again in 1.073s. Visit"
named-category-002|none,23,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 197818, Requested 3578. Please try again in 418ms. Visit "
named-category-002|none,25,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 198730, Requested 3578. Please try again in 692ms. Visit "
named-category-002|none,27,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3578. Please try again in 1.073s. Visit"
named-category-002|none,28,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 199136, Requested 3578. Please try again in 814ms. Visit "
named-category-002|none,30,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 198516, Requested 3578. Please try again in 628ms. Visit "
named-category-002|none,31,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3578. Please try again in 1.073s. Visit"
named-category-002|none,32,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 197955, Requested 3578. Please try again in 459ms. Visit "
named-category-002|none,34,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3578. Please try again in 1.073s. Visit"
named-category-002|none,35,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3578. Please try again in 1.073s. Visit"
named-category-002|none,37,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3578. Please try again in 1.073s. Visit"
named-category-002|none,38,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 199535, Requested 3578. Please try again in 933ms. Visit "
named-category-002|none,39,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3578. Please try again in 1.073s. Visit"
named-category-002|none,41,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 199556, Requested 3578. Please try again in 940ms. Visit "
named-category-002|none,42,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 197689, Requested 3578. Please try again in 380ms. Visit "
named-category-002|none,43,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 198353, Requested 3578. Please try again in 579ms. Visit "
named-category-002|none,45,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 197391, Requested 3578. Please try again in 290ms. Visit "
named-category-002|none,46,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 199031, Requested 3578. Please try again in 782ms. Visit "
named-category-002|none,48,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 197336, Requested 3578. Please try again in 274ms. Visit "
named-category-002|none,49,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3578. Please try again in 1.073s. Visit"
named-category-002|none,51,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 197514, Requested 3578. Please try again in 327ms. Visit "
named-category-002|none,52,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3578. Please try again in 1.073s. Visit"
named-category-002|none,53,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 198044, Requested 3578. Please try again in 486ms. Visit "
named-category-003|none,8,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 196691, Requested 3580. Please try again in 81ms. Visit h"
named-category-003|none,11,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3580. Please try again in 1.074s. Visit"
named-category-003|none,13,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3580. Please try again in 1.074s. Visit"
named-category-003|none,14,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 198920, Requested 3580. Please try again in 750ms. Visit "
named-category-003|none,16,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3580. Please try again in 1.074s. Visit"
named-category-003|none,18,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 198718, Requested 3580. Please try again in 689ms. Visit "
named-category-003|none,19,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3580. Please try again in 1.074s. Visit"
named-category-003|none,23,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 197653, Requested 3580. Please try again in 369ms. Visit "
named-category-003|none,25,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 197267, Requested 3580. Please try again in 254ms. Visit "
named-category-003|none,26,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3580. Please try again in 1.074s. Visit"
named-category-003|none,28,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3580. Please try again in 1.074s. Visit"
named-category-003|none,29,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 199187, Requested 3580. Please try again in 830ms. Visit "
named-category-003|none,31,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3580. Please try again in 1.074s. Visit"
named-category-003|none,32,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3580. Please try again in 1.074s. Visit"
named-category-003|none,33,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 197454, Requested 3580. Please try again in 310ms. Visit "
named-category-003|none,34,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3580. Please try again in 1.074s. Visit"
named-category-003|none,36,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3580. Please try again in 1.074s. Visit"
named-category-003|none,38,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 199461, Requested 3580. Please try again in 912ms. Visit "
named-category-003|none,39,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3580. Please try again in 1.074s. Visit"
named-category-003|none,40,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3580. Please try again in 1.074s. Visit"
named-category-003|none,43,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3580. Please try again in 1.074s. Visit"
named-category-003|none,45,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 198813, Requested 3580. Please try again in 717ms. Visit "
named-category-004|none,1,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3581. Please try again in 1.074s. Visit"
named-category-004|none,2,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 199507, Requested 3581. Please try again in 926ms. Visit "
named-category-004|none,4,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3581. Please try again in 1.074s. Visit"
named-category-004|none,5,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 198136, Requested 3581. Please try again in 515ms. Visit "
named-category-004|none,6,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 199698, Requested 3581. Please try again in 983ms. Visit "
named-category-004|none,7,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 199175, Requested 3581. Please try again in 826ms. Visit "
named-category-004|none,9,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 198737, Requested 3581. Please try again in 695ms. Visit "
named-category-004|none,11,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3581. Please try again in 1.074s. Visit"
named-category-004|none,13,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3581. Please try again in 1.074s. Visit"
named-category-004|none,14,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3581. Please try again in 1.074s. Visit"
named-category-004|none,15,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 3581. Please try again in 1.074s. Visit"
named-category-004|none,16,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 197293, Requested 3581. Please try again in 262ms. Visit "
