cellId,attempt,errorType,message
cart-control-002|lastRecommendations,7,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 196152, Requested 4178. Please try again in 99ms. Visit h"
cart-control-002|lastRecommendations,10,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 200000, Requested 4178. Please try again in 1.253s. Visit"
cart-control-002|none,1,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 196067, Requested 4102. Please try again in 50ms. Visit h"
cart-control-004|lastRecommendations,3,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 196529, Requested 4176. Please try again in 211ms. Visit "
cart-control-005|lastRecommendations,6,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 196918, Requested 4178. Please try again in 328ms. Visit "
cart-control-005|pendingCart,4,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 196856, Requested 4205. Please try again in 318ms. Visit "
cart-control-006|pendingCart,7,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 196021, Requested 4202. Please try again in 66ms. Visit h"
cart-quantity-003|none,2,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 196765, Requested 4102. Please try again in 260ms. Visit "
cart-quantity-003|none,3,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 197086, Requested 4102. Please try again in 356ms. Visit "
category-carry-001|categoryPrior,3,LLMError,decompose 필터/케이스/장바구니 파싱 실패
switch-004|pendingCart,6,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 197720, Requested 4207. Please try again in 578ms. Visit "
switch-005|pendingCart,4,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 199265, Requested 4205. Please try again in 1.041s. Visit"
switch-006|pendingCart,3,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 198851, Requested 4206. Please try again in 917ms. Visit "
wishlist-remove-004|none,3,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 197580, Requested 4102. Please try again in 504ms. Visit "
wishlist-view-001|none,1,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 197072, Requested 4101. Please try again in 351ms. Visit "
