cellId,attempt,errorType,message
named-category-003|none,10,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 199319, Requested 3618. Please try again in 881ms. Visit "
named-category-003|none,16,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 196632, Requested 3618. Please try again in 75ms. Visit h"
named-category-003|none,18,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 198545, Requested 3618. Please try again in 648ms. Visit "
named-category-003|none,27,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 198693, Requested 3618. Please try again in 693ms. Visit "
named-category-003|none,30,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 196438, Requested 3618. Please try again in 16ms. Visit h"
named-category-003|none,32,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 198146, Requested 3618. Please try again in 529ms. Visit "
named-category-004|none,3,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 199341, Requested 3619. Please try again in 888ms. Visit "
named-category-005|none,2,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 199395, Requested 3616. Please try again in 903ms. Visit "
named-category-005|none,3,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 197514, Requested 3616. Please try again in 339ms. Visit "
named-category-005|none,4,LLMError,"Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-5-nano in organization org-*** on tokens per min (TPM): Limit 200000, Used 198082, Requested 3616. Please try again in 509ms. Visit "
